timestamp,x,y,z,vx,vy,vz,roll,pitch,yaw,flight_mode,armed_status,proposed_x,proposed_y,proposed_z,approved_x,approved_y,approved_z,ai_confidence,safety_status,rejection_reason,failsafe_active
1784672239.9541645,0.025917084887623787,0.02150242030620575,-0.11509844660758972,0.007080426439642906,0.0011431287275627255,-0.007403858471661806,-0.0002761078452571193,0.00027248490706138485,1.6738136157464079,MANUAL,False,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672240.052377,0.025391656905412674,0.019920362159609795,-0.11509385704994202,0.0074113053269684315,0.00017655798001214862,-0.007525642868131399,-0.0003031187021931592,0.00028547642092547146,1.6738079874487246,4,False,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672240.152265,0.025073125958442688,0.017705660313367844,-0.11543409526348114,0.007711158599704504,-0.001234407420270145,-0.007462750189006329,-0.0003277490887334011,0.0003422350340274627,1.6737999569581052,4,False,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672240.2520719,0.025040043517947197,0.01618216373026371,-0.11587011814117432,0.007828865200281143,-0.002249450422823429,-0.007723186630755663,-0.0003432273498841043,0.00036982503049248235,1.673772389969121,4,False,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672240.3518898,0.025660770013928413,0.014063519425690174,-0.11644062399864197,0.008264335803687572,-0.0038261301815509796,-0.00810714066028595,-0.00032101117353865475,0.00037746455369002844,1.6737613705255758,4,False,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672240.4518454,0.026705052703619003,0.011999589391052723,-0.1166311502456665,0.008661574684083462,-0.0051588024944067,-0.008253214880824089,-0.00033124521550804514,0.0004079205213553968,1.6737052756745525,4,False,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672240.552208,0.027748124673962593,0.009854485280811787,-0.11642026901245117,0.00912354327738285,-0.006294767837971449,-0.00836385227739811,-0.0003625125880832748,0.00045761016514047405,1.6736802416975216,4,False,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672240.6517894,0.028887800872325897,0.007697511930018663,-0.11599373817443848,0.00946773774921894,-0.007673827465623617,-0.008125582709908485,-0.00037565378300125757,0.0004648818743689472,1.6736575792985797,4,False,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672240.7518237,0.030506791546940804,0.004966122098267078,-0.11504112184047699,0.010004132986068726,-0.009168676100671291,-0.007859120145440102,-0.000370560903507942,0.000497910389295154,1.6736156481603301,4,False,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672240.8520281,0.03233443573117256,0.0024637109600007534,-0.11339041590690613,0.010745172388851643,-0.010413601994514465,-0.006924406159669161,-0.0003522750823665959,0.0005245943561528379,1.6736168523107944,4,False,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672240.9878025,0.034144338220357895,0.00024685877724550664,-0.11124549806118011,0.011339071206748486,-0.011038271710276604,-0.006179830525070429,-0.0003546932535993693,0.0005496577636510318,1.6735982705688284,4,False,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672241.0522244,0.035654518753290176,-0.001585375051945448,-0.10935020446777344,0.0116861741989851,-0.011498328298330307,-0.0054030348546803,-0.0003436381332087185,0.0005538347460339719,1.673595269370441,OFFBOARD,False,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672241.151783,0.03728696331381798,-0.002876214450225234,-0.1076047420501709,0.011984688229858875,-0.011288945563137531,-0.004788139369338751,-0.0003446512462294882,0.0005411948923643273,1.6735691436946902,OFFBOARD,False,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672241.2517965,0.038914311677217484,-0.003248955588787794,-0.10617344081401825,0.01200338639318943,-0.010628613643348217,-0.004463563207536936,-0.00034643830883719683,0.0004997848508327795,1.673571664455611,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672241.3518384,0.04033855348825455,-0.0033471379429101944,-0.10449552536010742,0.012000548653304577,-0.009797320701181889,-0.0039673177525401115,-0.00032282450696535027,0.0004848718134686028,1.673557400527242,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672241.4520245,0.04134377837181091,-0.0035404979716986418,-0.10325640439987183,0.011559970676898956,-0.009687131270766258,-0.003711006371304393,-0.0003005717163819264,0.00045584632731167455,1.6735203678615278,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672241.5523374,0.04230392351746559,-0.0034973693545907736,-0.1011701375246048,0.01062251627445221,-0.009256638586521149,-0.0027235867455601692,-0.00028072754201925775,0.0004175084880776747,1.6734499088493493,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672241.6517432,0.043037816882133484,-0.0030117055866867304,-0.09995050728321075,0.010188835673034191,-0.008543572388589382,-0.0024277695920318365,-0.00024581996947378314,0.00040801932886802014,1.673428918838673,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672241.7517633,0.04398515447974205,-0.0018938399152830243,-0.09850913286209106,0.00940642412751913,-0.0074844565242528915,-0.002155756577849388,-0.00024154202628284035,0.0003603703012924715,1.6733959729233696,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672241.8518434,0.04474102333188057,-0.00048030642210505903,-0.09721498191356659,0.008867872878909111,-0.006481134798377752,-0.0019640058744698763,-0.00025547689677444944,0.0003053492448245558,1.6733867505075994,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672241.951737,0.04534799978137016,0.0016612792387604713,-0.09618695080280304,0.008511751890182495,-0.0046943435445427895,-0.0016710686031728983,-0.000230020620269151,0.00023794827799871103,1.6734241389186593,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672242.051773,0.04580020159482956,0.0043843029998242855,-0.09505389630794525,0.007951553910970688,-0.0025165854021906853,-0.0012124638305976987,-0.00022407386364787826,0.00020807248224700072,1.673454932037678,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672242.1521966,0.04575828090310097,0.007943685166537762,-0.09344728291034698,0.007332608103752136,0.00012927073112223297,-0.0006365927984006703,-0.00021400865301345352,0.0001392096169132626,1.673493518477927,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672242.2517848,0.04529382660984993,0.011766447685658932,-0.0916014164686203,0.00618704641237855,0.0029495898634195328,-0.000225580224650912,-0.00020460961683104627,2.8474300055887084e-05,1.6734942360756229,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672242.3517694,0.04494338482618332,0.015666984021663666,-0.08981148898601532,0.005236584693193436,0.00585729768499732,0.00024751474848017097,-0.00018600391708009856,-5.009823509957802e-05,1.6735004695135463,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672242.4519124,0.04531654715538025,0.01887572556734085,-0.08839371800422668,0.005081849172711372,0.007803850807249546,0.00065543910022825,-0.0001709072222823893,-6.117427987369614e-05,1.6734971125768934,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672242.5516303,0.046193502843379974,0.02193363383412361,-0.08680509030818939,0.005412948317825794,0.009781992994248867,0.0009522804175503552,-0.0001666903247519259,-0.00011206309159923978,1.6735493639249153,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672242.6519248,0.04691978916525841,0.02443075180053711,-0.08488339185714722,0.005423450376838446,0.011048526503145695,0.0013698071707040071,-0.00018627830798413741,-0.00011448167813337185,1.673533658691444,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672242.7519143,0.04741336405277252,0.02582629956305027,-0.08294494450092316,0.005291531328111887,0.011717801913619041,0.001952229649759829,-0.00018817670712253714,-8.922049903971992e-05,1.6735257467849975,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672242.8520558,0.04737767204642296,0.026733683422207832,-0.0806988775730133,0.004922374151647091,0.01246514730155468,0.002419698052108288,-0.00017880712212423866,-9.683329714461096e-05,1.6735027286653323,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672242.9520988,0.04652754217386246,0.027902541682124138,-0.07758894562721252,0.0037437297869473696,0.013471107929944992,0.0031962294597178698,-0.00013758987101515564,-0.0001042679361560029,1.6734833229773554,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672243.0521333,0.045112982392311096,0.029050948098301888,-0.0750766396522522,0.0020673663821071386,0.014329655095934868,0.0037255501374602318,-0.00011361095627084848,-0.00012531556454690096,1.6734803340046873,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672243.1518373,0.04272135719656944,0.030582578852772713,-0.07195916771888733,-0.00020420612418092787,0.015573891811072826,0.004417805932462215,-7.984058157805483e-05,-0.00018509275211002076,1.6734645040852243,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672243.252051,0.040025126188993454,0.03184517100453377,-0.06893108785152435,-0.002406242536380887,0.01651173084974289,0.005075510591268539,9.422015864123245e-06,-0.00020631394146156706,1.6735089804365963,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672243.3521636,0.03743667155504227,0.03255597501993179,-0.06542392075061798,-0.004811829887330532,0.016700156033039093,0.00583780137822032,8.112323103372045e-05,-0.00018631592791754773,1.6735648136554302,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672243.4517558,0.03534417226910591,0.032787930220365524,-0.062293872237205505,-0.006596681196242571,0.01664407178759575,0.006528195459395647,0.00012261370950399452,-0.00017653888881637023,1.6736159977817533,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672243.5525877,0.032941143959760666,0.03330686315894127,-0.058230236172676086,-0.00873812660574913,0.01648966409265995,0.007549459580332041,0.00016500779853898757,-0.0001870218413375747,1.6736211517689124,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672243.6522179,0.031017744913697243,0.03419176861643791,-0.055568307638168335,-0.009974355809390545,0.016861261799931526,0.00810093805193901,0.00017688786607689879,-0.0002000268736688727,1.673622699422209,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672243.7519104,0.02802945487201214,0.03549966961145401,-0.052692800760269165,-0.011716455221176147,0.01726408489048481,0.00860741175711155,0.00019243383758261778,-0.00020913286578084798,1.6736314536248067,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672243.852294,0.02491641789674759,0.03630645573139191,-0.05065131187438965,-0.013624639250338078,0.017519226297736168,0.008765362203121185,0.00025420110126935874,-0.0002104028551065147,1.673645006077734,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672243.95216,0.02176361344754696,0.03717795014381409,-0.0490289032459259,-0.015524664893746376,0.017680874094367027,0.00914044864475727,0.0002843362837749337,-0.00020027873822269028,1.6736798675961377,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672244.0521047,0.019628744572401047,0.03867756947875023,-0.04790139198303223,-0.01680799014866352,0.018405726179480553,0.00937836803495884,0.0003239027362477837,-0.00022616579564780132,1.6736515891366566,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672244.1517694,0.01793595589697361,0.04096733033657074,-0.046836793422698975,-0.017346201464533806,0.01979326829314232,0.009434680454432964,0.0002926792749279416,-0.00026416694470589335,1.6736391283753025,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672244.2520165,0.016753677278757095,0.04353869706392288,-0.04613889753818512,-0.006367302034050226,0.03342359513044357,0.0146165881305933,0.00029737615227551687,0.001046052859013444,1.667335547876422,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672244.352254,0.01682436466217041,0.047389958053827286,-0.04343116283416748,-0.0004353776457719505,0.03397780656814575,0.061287932097911835,-0.006877826916979551,0.00924871822500292,1.6291610485711212,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672244.4519851,0.018378881737589836,0.05005158856511116,-0.03294438123703003,0.014682136476039886,0.0209368709474802,0.17450125515460968,-0.020087651342122884,0.01773286040842148,1.5503824134768884,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672244.552506,0.023131687194108963,0.05049286410212517,-0.0043953657150268555,0.042050812393426895,-0.004506339784711599,0.3558811843395233,-0.025596901866820083,0.02204758290031392,1.4362905821985648,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672244.652003,0.030255915597081184,0.04725370928645134,0.04330158233642578,0.06563789397478104,-0.034806378185749054,0.5614014863967896,-0.022396511798572865,0.022288208230951644,1.291365053537919,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672244.7522056,0.040178731083869934,0.03857123479247093,0.1209825873374939,0.07949931919574738,-0.0694361999630928,0.8084722757339478,-0.014381554922137992,0.020170704087326734,1.1183062508476138,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672244.8523812,0.05005001276731491,0.02606603316962719,0.21790987253189087,0.07912176102399826,-0.09634246677160263,1.0486096143722534,-0.005346154264493137,0.017631678744936388,0.9192802928051846,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672244.9521153,0.059799615293741226,0.009125735610723495,0.351997971534729,0.06616595387458801,-0.11599470674991608,1.363640546798706,0.0030491184000828674,0.016073852027970306,0.697766971974492,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672245.051862,0.06629452854394913,-0.0076874843798577785,0.5177416801452637,0.04072854667901993,-0.12058631330728531,1.859265685081482,0.015716514753854816,0.016468645364097093,0.47097469829688077,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672245.1520228,0.0690058022737503,-0.024618661031126976,0.7516162395477295,0.00499266292899847,-0.10044742375612259,2.2823941707611084,0.031341090360465715,0.01863096589530659,0.26200010492910886,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672245.2518582,0.06724096834659576,-0.03634126856923103,1.0014927387237549,-0.026835957542061806,-0.061164580285549164,2.5182113647460938,0.04426873561355354,0.021211575606017444,0.08715897745437695,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672245.3520334,0.061253126710653305,-0.04257756471633911,1.291203260421753,-0.05528483912348747,-0.004786316771060228,2.672830820083618,0.05090214631374302,0.022102674740276957,-0.045315523275242464,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672245.4519908,0.05252929404377937,-0.041625894606113434,1.56819486618042,-0.07438544929027557,0.05145921930670738,2.759193181991577,0.05031336105725569,0.019700751009136142,-0.13307952068739357,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672245.55201,0.041341979056596756,-0.03345899283885956,1.8728299140930176,-0.08651894330978394,0.10688036680221558,2.806957721710205,0.04287352043932699,0.01389405409722577,-0.1783774682784046,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672245.6521533,0.030720822513103485,-0.020514871925115585,2.153796672821045,-0.09037439525127411,0.14597590267658234,2.8171141147613525,0.029978857152741626,0.00614698004491545,-0.1864562694573259,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672245.7519712,0.020103314891457558,-0.0030917739495635033,2.4512791633605957,-0.0880531519651413,0.16846585273742676,2.715824842453003,0.01339789215833351,-0.0014147032114608569,-0.1658651671203678,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672245.851939,0.011240284889936447,0.013680092990398407,2.707425355911255,-0.08285277336835861,0.17222002148628235,2.5215885639190674,-0.004042315352023318,-0.006677259018005772,-0.12582900913203682,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672245.9521666,0.0029441541992127895,0.030437670648097992,2.955822467803955,-0.07566678524017334,0.16094285249710083,2.263843059539795,-0.019933073475122656,-0.009044712794172445,-0.07470721285375273,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672246.0521512,-0.0029023783281445503,0.04336211457848549,3.1557819843292236,-0.0674358382821083,0.1396225392818451,2.0184342861175537,-0.032635639393170615,-0.008970828908187357,-0.019998345153457643,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672246.15225,-0.007710226811468601,0.05394173786044121,3.342355966567993,-0.058052655309438705,0.1071508601307869,1.7677582502365112,-0.04125917694228091,-0.007238339044036604,0.03307992232598531,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672246.2522166,-0.011037788353860378,0.059727899730205536,3.489661931991577,-0.0490761324763298,0.07128070294857025,1.560364842414856,-0.045538888667073306,-0.005012993742195586,0.08063842134020295,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672246.3528855,-0.014176899567246437,0.060648590326309204,3.6459805965423584,-0.037734825164079666,0.02166825160384178,1.3377629518508911,-0.04522714245839578,-0.0027963264500908054,0.1254138087644451,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672246.4521835,-0.015824275091290474,0.0571587011218071,3.73620343208313,-0.03066157177090645,-0.01195296086370945,1.2110536098480225,-0.04213491937933947,-0.001954912987536033,0.1461638708987926,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672246.5519724,-0.017201432958245277,0.0484221950173378,3.8397438526153564,-0.02199174277484417,-0.05235091969370842,1.0686553716659546,-0.03553558437876049,-0.001745742933931811,0.16105907571387493,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672246.6519268,-0.017603103071451187,0.03705905005335808,3.9238216876983643,-0.013974926434457302,-0.08319104462862015,0.9558475613594055,-0.026671628074411775,-0.0022581196954283376,0.16420233209080815,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672246.7524464,-0.017604542896151543,0.020221738144755363,4.015446662902832,-0.005390974693000317,-0.10939010977745056,0.8363370895385742,-0.014507369436240097,-0.003062850927867039,0.15464261564956455,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672246.852252,-0.017863662913441658,0.008401613682508469,4.069709777832031,-0.0014094756916165352,-0.11874409765005112,0.7678287625312805,-0.0063414965611441635,-0.003447866844939919,0.14212180612020037,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672246.952405,-0.018768981099128723,-0.006439110264182091,4.132698059082031,0.001417977036908269,-0.12093709409236908,0.6900886297225952,0.0030343046037834154,-0.0036318910524950417,0.12183421258744205,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672247.0520825,-0.019865207374095917,-0.019711846485733986,4.188817977905273,0.002485229866579175,-0.11368680000305176,0.6241323351860046,0.010755537529225983,-0.003647547154338197,0.09848004327127122,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672247.1524415,-0.02044728398323059,-0.029367545619606972,4.236106872558594,0.0033651574049144983,-0.0994863212108612,0.5722744464874268,0.0164546870014887,-0.0035358098435238506,0.07441256274856481,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672247.2529206,-0.01990080624818802,-0.03732162341475487,4.289525985717773,0.005242723505944014,-0.07475749403238297,0.5165445804595947,0.020173831096325416,-0.003317086521152363,0.047639839509905337,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672247.3520806,-0.019030332565307617,-0.040168050676584244,4.3223876953125,0.007000908721238375,-0.056146301329135895,0.4840206801891327,0.020892871768113233,-0.0030769898681592234,0.03244962552797976,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672247.4524333,-0.017316097393631935,-0.04111296311020851,4.359340667724609,0.009705036878585815,-0.03366703540086746,0.44934940338134766,0.01997317708415461,-0.0026230804900240177,0.01737732021509857,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672247.5518959,-0.015245090238749981,-0.03899628669023514,4.396241188049316,0.012091388925909996,-0.01046881265938282,0.4155709743499756,0.01686765603067803,-0.0019508954871187436,0.005732488423723302,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672247.6519396,-0.013022767379879951,-0.03500809520483017,4.428006172180176,0.013988583348691463,0.008085217326879501,0.3878183960914612,0.013947925272940736,-0.001470474008480979,0.0016167176667123656,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672247.752313,-0.010141079314053059,-0.02904072403907776,4.460444450378418,0.0159721989184618,0.02397902123630047,0.3605882525444031,0.009717761980900247,-0.0009171259128951548,0.00013567505568596209,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
1784672247.8521214,-0.007100528106093407,-0.022341199219226837,4.489267349243164,0.017071297392249107,0.0343974232673645,0.33800846338272095,0.005309280907507958,-0.0002904188336185362,0.0018702200609493386,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.95,APPROVED,OK,False
